R_tot = 1561.0 R_core =  1400.0  Tsurf =   100.00  g =  1.310
     Pint       etaref      pCLA   zbot_avg zbot_min zbot_max
 0.45000D+12 0.31623D+15   0.0150   70.369   62.509   78.554
 0.45000D+12 0.35481D+15   0.0150   64.207   56.306   72.444
 0.45000D+12 0.39811D+15   0.0150   58.097   50.201   66.329
 0.45000D+12 0.44668D+15   0.0150   52.146   44.303   60.318
 0.45000D+12 0.50119D+15   0.0150   46.450   38.702   54.512
 0.45000D+12 0.56234D+15   0.0150   41.087   33.471   48.993
 0.45000D+12 0.63096D+15   0.0150   36.436   29.624   43.845
 0.45000D+12 0.70795D+15   0.0150   33.977   28.921   40.343
 0.45000D+12 0.79433D+15   0.0150   32.536   28.676   37.709
 0.45000D+12 0.89125D+15   0.0150   31.762   28.611   35.687
 0.45000D+12 0.10000D+16   0.0150   31.609   28.609   34.711
 0.46500D+12 0.10000D+14   0.0150  141.798  140.058  143.376
 0.46500D+12 0.11220D+14   0.0150  141.274  139.424  142.949
 0.46500D+12 0.12589D+14   0.0150  140.714  138.744  142.494
 0.46500D+12 0.14125D+14   0.0150  140.113  138.016  142.007
 0.46500D+12 0.15849D+14   0.0150  139.468  137.233  141.485
 0.46500D+12 0.17783D+14   0.0150  138.773  136.390  140.925
 0.46500D+12 0.19953D+14   0.0150  138.023  135.476  140.323
 0.46500D+12 0.22387D+14   0.0150  137.212  134.489  139.672
 0.46500D+12 0.25119D+14   0.0150  136.331  133.422  138.964
 0.46500D+12 0.28184D+14   0.0150  135.374  132.264  138.195
 0.46500D+12 0.31623D+14   0.0150  134.329  131.002  137.356
 0.46500D+12 0.35481D+14   0.0150  133.187  129.632  136.433
 0.46500D+12 0.39811D+14   0.0150  131.934  128.138  135.416
 0.46500D+12 0.44668D+14   0.0150  130.555  126.502  134.292
 0.46500D+12 0.50119D+14   0.0150  129.034  124.719  133.036
 0.46500D+12 0.56234D+14   0.0150  127.351  122.759  131.640
 0.46500D+12 0.63096D+14   0.0150  125.483  120.611  130.067
 0.46500D+12 0.70795D+14   0.0150  123.406  118.251  128.301
 0.46500D+12 0.79433D+14   0.0150  121.091  115.644  126.302
 0.46500D+12 0.89125D+14   0.0150  118.507  112.776  124.046
 0.46500D+12 0.10000D+15   0.0150  115.620  109.600  121.485
 0.46500D+12 0.11220D+15   0.0150  112.396  106.094  118.597
 0.46500D+12 0.12589D+15   0.0150  108.804  102.232  115.332
 0.46500D+12 0.14125D+15   0.0150  104.816   97.973  111.669
 0.46500D+12 0.15849D+15   0.0150  100.416   93.317  107.584
 0.46500D+12 0.17783D+15   0.0150   95.602   88.268  103.059
 0.46500D+12 0.19953D+15   0.0150   90.391   82.846   98.119
 0.46500D+12 0.22387D+15   0.0150   84.824   77.099   92.787
 0.46500D+12 0.25119D+15   0.0150   78.967   71.091   87.117
 0.46500D+12 0.28184D+15   0.0150   72.906   64.922   81.190
 0.46500D+12 0.31623D+15   0.0150   66.743   58.697   75.103
 0.46500D+12 0.35481D+15   0.0150   60.586   52.525   68.966
 0.46500D+12 0.39811D+15   0.0150   54.544   46.517   62.888
 0.46500D+12 0.44668D+15   0.0150   48.721   40.774   56.975
 0.46500D+12 0.50119D+15   0.0150   43.201   35.370   51.318
 0.46500D+12 0.56234D+15   0.0150   38.068   30.401   45.991
 0.46500D+12 0.63096D+15   0.0150   34.562   28.637   41.558
 0.46500D+12 0.70795D+15   0.0150   32.715   28.234   38.619
 0.46500D+12 0.79433D+15   0.0150   31.592   28.100   36.238
 0.46500D+12 0.89125D+15   0.0150   31.113   28.078   34.540
 0.46500D+12 0.10000D+16   0.0150   31.086   28.078   34.201
 0.48000D+12 0.10000D+14   0.0150  141.506  139.679  143.160
 0.48000D+12 0.11220D+14   0.0150  140.962  139.018  142.718
 0.48000D+12 0.12589D+14   0.0150  140.379  138.309  142.247
 0.48000D+12 0.14125D+14   0.0150  139.754  137.547  141.743
 0.48000D+12 0.15849D+14   0.0150  139.081  136.728  141.201
 0.48000D+12 0.17783D+14   0.0150  138.356  135.843  140.621
 0.48000D+12 0.19953D+14   0.0150  137.572  134.885  139.994
 0.48000D+12 0.22387D+14   0.0150  136.722  133.849  139.315
 0.48000D+12 0.25119D+14   0.0150  135.799  132.728  138.576
 0.48000D+12 0.28184D+14   0.0150  134.793  131.507  137.772
 0.48000D+12 0.31623D+14   0.0150  133.694  130.178  136.892
 0.48000D+12 0.35481D+14   0.0150  132.490  128.735  135.920
 0.48000D+12 0.39811D+14   0.0150  131.167  127.155  134.850
 0.48000D+12 0.44668D+14   0.0150  129.710  125.430  133.660
 0.48000D+12 0.50119D+14   0.0150  128.099  123.545  132.331
 0.48000D+12 0.56234D+14   0.0150  126.314  121.470  130.846
 0.48000D+12 0.63096D+14   0.0150  124.330  119.198  129.171
 0.48000D+12 0.70795D+14   0.0150  122.121  116.692  127.287
 0.48000D+12 0.79433D+14   0.0150  119.657  113.932  125.148
 0.48000D+12 0.89125D+14   0.0150  116.905  110.890  122.734
 0.48000D+12 0.10000D+15   0.0150  113.830  107.520  119.993
 0.48000D+12 0.11220D+15   0.0150  110.400  103.808  116.904
 0.48000D+12 0.12589D+15   0.0150  106.584   99.719  113.414
 0.48000D+12 0.14125D+15   0.0150  102.361   95.227  109.519
 0.48000D+12 0.15849D+15   0.0150   97.721   90.338  105.185
 0.48000D+12 0.17783D+15   0.0150   92.672   85.065  100.414
 0.48000D+12 0.19953D+15   0.0150   87.246   79.442   95.244
 0.48000D+12 0.22387D+15   0.0150   81.496   73.526   89.705
 0.48000D+12 0.25119D+15   0.0150   75.501   67.403   83.870
 0.48000D+12 0.28184D+15   0.0150   69.357   61.176   77.830
 0.48000D+12 0.31623D+15   0.0150   63.172   54.955   71.691
 0.48000D+12 0.35481D+15   0.0150   57.057   48.853   65.563
 0.48000D+12 0.39811D+15   0.0150   51.118   42.975   59.557
 0.48000D+12 0.44668D+15   0.0150   45.450   37.408   53.772
 0.48000D+12 0.50119D+15   0.0150   40.130   32.232   48.287
 0.48000D+12 0.56234D+15   0.0150   35.554   28.539   43.184
 0.48000D+12 0.63096D+15   0.0150   33.120   27.872   39.726
 0.48000D+12 0.70795D+15   0.0150   31.637   27.635   37.034
 0.48000D+12 0.79433D+15   0.0150   30.796   27.570   34.917
 0.48000D+12 0.89125D+15   0.0150   30.579   27.567   33.705
 0.48000D+12 0.10000D+16   0.0150   30.579   27.566   33.705
 0.49500D+12 0.10000D+14   0.0150  141.209  139.292  142.940
 0.49500D+12 0.11220D+14   0.0150  140.644  138.602  142.484
 0.49500D+12 0.12589D+14   0.0150  140.038  137.862  141.997
 0.49500D+12 0.14125D+14   0.0150  139.386  137.066  141.474
 0.49500D+12 0.15849D+14   0.0150  138.685  136.209  140.912
 0.49500D+12 0.17783D+14   0.0150  137.927  135.280  140.310
 0.49500D+12 0.19953D+14   0.0150  137.107  134.276  139.658
 0.49500D+12 0.22387D+14   0.0150  136.217  133.189  138.950
 0.49500D+12 0.25119D+14   0.0150  135.249  132.011  138.176
 0.49500D+12 0.28184D+14   0.0150  134.193  130.724  137.337
 0.49500D+12 0.31623D+14   0.0150  133.037  129.327  136.412
 0.49500D+12 0.35481D+14   0.0150  131.768  127.806  135.389
 0.49500D+12 0.39811D+14   0.0150  130.372  126.137  134.262
 0.49500D+12 0.44668D+14   0.0150  128.831  124.318  133.002
 0.49500D+12 0.50119D+14   0.0150  127.125  122.322  131.596
 0.49500D+12 0.56234D+14   0.0150  125.232  120.131  130.015
 0.49500D+12 0.63096D+14   0.0150  123.127  117.729  128.233
 0.49500D+12 0.70795D+14   0.0150  120.779  115.073  126.219
 0.49500D+12 0.79433D+14   0.0150  118.158  112.153  123.938
 0.49500D+12 0.89125D+14   0.0150  115.229  108.924  121.352
 0.49500D+12 0.10000D+15   0.0150  111.960  105.359  118.426
 0.49500D+12 0.11220D+15   0.0150  108.317  101.436  115.123
 0.49500D+12 0.12589D+15   0.0150  104.274   97.116  111.410
 0.49500D+12 0.14125D+15   0.0150   99.815   92.395  107.273
 0.49500D+12 0.15849D+15   0.0150   94.940   87.280  102.693
 0.49500D+12 0.17783D+15   0.0150   89.670   81.797   97.690
 0.49500D+12 0.19953D+15   0.0150   84.047   75.994   92.302
 0.49500D+12 0.22387D+15   0.0150   78.140   69.938   86.581
 0.49500D+12 0.25119D+15   0.0150   72.038   63.732   80.610
 0.49500D+12 0.28184D+15   0.0150   65.847   57.483   74.491
 0.49500D+12 0.31623D+15   0.0150   59.677   51.304   68.335
 0.49500D+12 0.35481D+15   0.0150   53.637   45.306   62.253
 0.49500D+12 0.39811D+15   0.0150   47.831   39.584   56.351
 0.49500D+12 0.44668D+15   0.0150   42.343   34.222   50.716
 0.49500D+12 0.50119D+15   0.0150   37.252   29.309   45.422
 0.49500D+12 0.56234D+15   0.0150   33.783   27.625   41.045
 0.49500D+12 0.63096D+15   0.0150   31.896   27.233   38.051
 0.49500D+12 0.70795D+15   0.0150   30.712   27.099   35.587
 0.49500D+12 0.79433D+15   0.0150   30.143   27.073   33.761
 0.49500D+12 0.89125D+15   0.0150   30.088   27.073   33.224
 0.49500D+12 0.10000D+16   0.0150   30.088   27.073   33.224
 0.51000D+12 0.10000D+14   0.0150  140.905  138.895  142.717
 0.51000D+12 0.11220D+14   0.0150  140.318  138.176  142.246
 0.51000D+12 0.12589D+14   0.0150  139.688  137.403  141.742
 0.51000D+12 0.14125D+14   0.0150  139.010  136.572  141.200
 0.51000D+12 0.15849D+14   0.0150  138.278  135.675  140.618
 0.51000D+12 0.17783D+14   0.0150  137.487  134.701  139.992
 0.51000D+12 0.19953D+14   0.0150  136.630  133.648  139.313
 0.51000D+12 0.22387D+14   0.0150  135.698  132.508  138.574
 0.51000D+12 0.25119D+14   0.0150  134.682  131.268  137.768
 0.51000D+12 0.28184D+14   0.0150  133.573  129.916  136.888
 0.51000D+12 0.31623D+14   0.0150  132.356  128.447  135.916
 0.51000D+12 0.35481D+14   0.0150  131.020  126.840  134.841
 0.51000D+12 0.39811D+14   0.0150  129.546  125.083  133.651
 0.51000D+12 0.44668D+14   0.0150  127.917  123.167  132.316
 0.51000D+12 0.50119D+14   0.0150  126.112  121.055  130.827
 0.51000D+12 0.56234D+14   0.0150  124.105  118.743  129.143
 0.51000D+12 0.63096D+14   0.0150  121.870  116.197  127.249
 0.51000D+12 0.70795D+14   0.0150  119.377  113.391  125.095
 0.51000D+12 0.79433D+14   0.0150  116.591  110.304  122.663
 0.51000D+12 0.89125D+14   0.0150  113.479  106.883  119.896
 0.51000D+12 0.10000D+15   0.0150  110.008  103.117  116.777
 0.51000D+12 0.11220D+15   0.0150  106.147   98.977  113.254
 0.51000D+12 0.12589D+15   0.0150  101.875   94.428  109.314
 0.51000D+12 0.14125D+15   0.0150   97.184   89.481  104.935
 0.51000D+12 0.15849D+15   0.0150   92.083   84.152  100.115
 0.51000D+12 0.17783D+15   0.0150   86.605   78.476   94.892
 0.51000D+12 0.19953D+15   0.0150   80.809   72.516   89.307
 0.51000D+12 0.22387D+15   0.0150   74.773   66.353   83.430
 0.51000D+12 0.25119D+15   0.0150   68.598   60.098   77.356
 0.51000D+12 0.28184D+15   0.0150   62.394   53.863   71.193
 0.51000D+12 0.31623D+15   0.0150   56.272   47.761   65.055
 0.51000D+12 0.35481D+15   0.0150   50.341   41.895   59.050
 0.51000D+12 0.39811D+15   0.0150   44.693   36.356   53.278
 0.51000D+12 0.44668D+15   0.0150   39.404   31.223   47.815
 0.51000D+12 0.50119D+15   0.0150   34.848   27.558   42.740
 0.51000D+12 0.56234D+15   0.0150   32.384   26.904   39.260
 0.51000D+12 0.63096D+15   0.0150   30.841   26.670   36.497
 0.51000D+12 0.70795D+15   0.0150   29.922   26.602   34.275
 0.51000D+12 0.79433D+15   0.0150   29.616   26.594   32.826
 0.51000D+12 0.89125D+15   0.0150   29.613   26.594   32.756
 0.51000D+12 0.10000D+16   0.0150   29.613   26.594   32.756
 0.52500D+12 0.10000D+14   0.0150  140.596  138.489  142.490
 0.52500D+12 0.11220D+14   0.0150  139.986  137.739  142.004
 0.52500D+12 0.12589D+14   0.0150  139.330  136.933  141.482
 0.52500D+12 0.14125D+14   0.0150  138.624  136.064  140.921
 0.52500D+12 0.15849D+14   0.0150  137.861  135.124  140.317
 0.52500D+12 0.17783D+14   0.0150  137.035  134.105  139.667
 0.52500D+12 0.19953D+14   0.0150  136.138  133.001  138.960
 0.52500D+12 0.22387D+14   0.0150  135.163  131.806  138.188
 0.52500D+12 0.25119D+14   0.0150  134.098  130.501  137.347
 0.52500D+12 0.28184D+14   0.0150  132.932  129.081  136.424
 0.52500D+12 0.31623D+14   0.0150  131.652  127.537  135.403
 0.52500D+12 0.35481D+14   0.0150  130.244  125.841  134.274
 0.52500D+12 0.39811D+14   0.0150  128.689  123.992  133.015
 0.52500D+12 0.44668D+14   0.0150  126.967  121.968  131.605
 0.52500D+12 0.50119D+14   0.0150  125.057  119.741  130.023
 0.52500D+12 0.56234D+14   0.0150  122.930  117.303  128.233
 0.52500D+12 0.63096D+14   0.0150  120.560  114.609  126.214
 0.52500D+12 0.70795D+14   0.0150  117.913  111.646  123.919
 0.52500D+12 0.79433D+14   0.0150  114.956  108.377  121.321
 0.52500D+12 0.89125D+14   0.0150  111.654  104.766  118.371
 0.52500D+12 0.10000D+15   0.0150  107.975  100.796  115.046
 0.52500D+12 0.11220D+15   0.0150  103.893   96.430  111.298
 0.52500D+12 0.12589D+15   0.0150   99.392   91.659  107.128
 0.52500D+12 0.14125D+15   0.0150   94.473   86.495  102.511
 0.52500D+12 0.15849D+15   0.0150   89.158   80.964   97.461
 0.52500D+12 0.17783D+15   0.0150   83.493   75.117   92.033
 0.52500D+12 0.19953D+15   0.0150   77.547   69.026   86.274
 0.52500D+12 0.22387D+15   0.0150   71.414   62.789   80.270
 0.52500D+12 0.25119D+15   0.0150   65.199   56.520   74.126
 0.52500D+12 0.28184D+15   0.0150   59.016   50.333   67.953
 0.52500D+12 0.31623D+15   0.0150   52.975   44.338   61.865
 0.52500D+12 0.35481D+15   0.0150   47.178   38.631   55.967
 0.52500D+12 0.39811D+15   0.0150   41.711   33.301   50.346
 0.52500D+12 0.44668D+15   0.0150   36.644   28.424   45.071
 0.52500D+12 0.50119D+15   0.0150   33.135   26.693   40.689
 0.52500D+12 0.56234D+15   0.0150   31.187   26.302   37.624
 0.52500D+12 0.63096D+15   0.0150   29.927   26.168   35.067
 0.52500D+12 0.70795D+15   0.0150   29.259   26.133   33.107
 0.52500D+12 0.79433D+15   0.0150   29.153   26.132   32.300
 0.52500D+12 0.89125D+15   0.0150   29.153   26.132   32.300
 0.52500D+12 0.10000D+16   0.0150   29.153   26.132   32.300
 0.54000D+12 0.10000D+14   0.0150  140.279  138.074  142.260
 0.54000D+12 0.11220D+14   0.0150  139.646  137.292  141.757
 0.54000D+12 0.12589D+14   0.0150  138.964  136.450  141.217
 0.54000D+12 0.14125D+14   0.0150  138.228  135.543  140.636
 0.54000D+12 0.15849D+14   0.0150  137.433  134.558  140.011
 0.54000D+12 0.17783D+14   0.0150  136.571  133.491  139.334
 0.54000D+12 0.19953D+14   0.0150  135.633  132.335  138.598
 0.54000D+12 0.22387D+14   0.0150  134.611  131.081  137.792
 0.54000D+12 0.25119D+14   0.0150  133.494  129.709  136.914
 0.54000D+12 0.28184D+14   0.0150  132.270  128.218  135.946
 0.54000D+12 0.31623D+14   0.0150  130.924  126.592  134.871
 0.54000D+12 0.35481D+14   0.0150  129.440  124.808  133.684
 0.54000D+12 0.39811D+14   0.0150  127.799  122.863  132.353
 0.54000D+12 0.44668D+14   0.0150  125.980  120.725  130.863
 0.54000D+12 0.50119D+14   0.0150  123.958  118.380  129.181
 0.54000D+12 0.56234D+14   0.0150  121.706  115.804  127.282
 0.54000D+12 0.63096D+14   0.0150  119.193  112.961  125.126
 0.54000D+12 0.70795D+14   0.0150  116.386  109.837  122.684
 0.54000D+12 0.79433D+14   0.0150  113.250  106.380  119.909
 0.54000D+12 0.89125D+14   0.0150  109.751  102.574  116.771
 0.54000D+12 0.10000D+15   0.0150  105.860   98.395  113.231
 0.54000D+12 0.11220D+15   0.0150  101.555   93.804  109.262
 0.54000D+12 0.12589D+15   0.0150   96.829   88.816  104.857
 0.54000D+12 0.14125D+15   0.0150   91.691   83.445  100.006
 0.54000D+12 0.15849D+15   0.0150   86.177   77.729   94.744
 0.54000D+12 0.17783D+15   0.0150   80.345   71.734   89.126
 0.54000D+12 0.19953D+15   0.0150   74.279   65.542   83.219
 0.54000D+12 0.22387D+15   0.0150   68.079   59.263   77.119
 0.54000D+12 0.25119D+15   0.0150   61.857   53.014   70.937
 0.54000D+12 0.28184D+15   0.0150   55.727   46.908   64.787
 0.54000D+12 0.31623D+15   0.0150   49.796   41.045   58.779
 0.54000D+12 0.35481D+15   0.0150   44.159   35.526   53.010
 0.54000D+12 0.39811D+15   0.0150   38.890   30.425   47.559
 0.54000D+12 0.44668D+15   0.0150   34.307   26.675   42.505
 0.54000D+12 0.50119D+15   0.0150   31.767   26.010   38.941
 0.54000D+12 0.56234D+15   0.0150   30.147   25.774   36.096
 0.54000D+12 0.63096D+15   0.0150   29.138   25.698   33.761
 0.54000D+12 0.70795D+15   0.0150   28.723   25.687   32.111
 0.54000D+12 0.79433D+15   0.0150   28.707   25.687   31.857
 0.54000D+12 0.89125D+15   0.0150   28.707   25.687   31.857
 0.54000D+12 0.10000D+16   0.0150   28.707   25.687   31.857
 0.55500D+12 0.10000D+14   0.0150  139.957  137.648  142.026
 0.55500D+12 0.11220D+14   0.0150  139.298  136.833  141.506
 0.55500D+12 0.12589D+14   0.0150  138.589  135.955  140.948
 0.55500D+12 0.14125D+14   0.0150  137.823  135.007  140.345
 0.55500D+12 0.15849D+14   0.0150  136.994  133.975  139.697
 0.55500D+12 0.17783D+14   0.0150  136.093  132.859  138.993
 0.55500D+12 0.19953D+14   0.0150  135.113  131.649  138.226
 0.55500D+12 0.22387D+14   0.0150  134.043  130.330  137.385
 0.55500D+12 0.25119D+14   0.0150  132.871  128.891  136.467
 0.55500D+12 0.28184D+14   0.0150  131.585  127.327  135.451
 0.55500D+12 0.31623D+14   0.0150  130.169  125.613  134.324
 0.55500D+12 0.35481D+14   0.0150  128.605  123.740  133.072
 0.55500D+12 0.39811D+14   0.0150  126.875  121.693  131.662
 0.55500D+12 0.44668D+14   0.0150  124.953  119.438  130.087
 0.55500D+12 0.50119D+14   0.0150  122.815  116.971  128.298
 0.55500D+12 0.56234D+14   0.0150  120.430  114.249  126.282
 0.55500D+12 0.63096D+14   0.0150  117.768  111.254  123.983
 0.55500D+12 0.70795D+14   0.0150  114.794  107.957  121.386
 0.55500D+12 0.79433D+14   0.0150  111.472  104.312  118.426
 0.55500D+12 0.89125D+14   0.0150  107.772  100.307  115.094
 0.55500D+12 0.10000D+15   0.0150  103.666   95.910  111.333
 0.55500D+12 0.11220D+15   0.0150   99.139   91.104  107.142
 0.55500D+12 0.12589D+15   0.0150   94.192   85.905  102.504
 0.55500D+12 0.14125D+15   0.0150   88.847   80.340   97.430
 0.55500D+12 0.15849D+15   0.0150   83.152   74.460   91.970
 0.55500D+12 0.17783D+15   0.0150   77.178   68.342   86.185
 0.55500D+12 0.19953D+15   0.0150   71.020   62.080   80.158
 0.55500D+12 0.22387D+15   0.0150   64.785   55.793   73.993
 0.55500D+12 0.25119D+15   0.0150   58.588   49.596   67.805
 0.55500D+12 0.28184D+15   0.0150   52.541   43.595   61.707
 0.55500D+12 0.31623D+15   0.0150   46.746   37.897   55.806
 0.55500D+12 0.35481D+15   0.0150   41.288   32.587   50.188
 0.55500D+12 0.39811D+15   0.0150   36.235   27.738   44.926
 0.55500D+12 0.44668D+15   0.0150   32.618   25.842   40.484
 0.55500D+12 0.50119D+15   0.0150   30.586   25.439   37.337
 0.55500D+12 0.56234D+15   0.0150   29.237   25.298   34.678
 0.55500D+12 0.63096D+15   0.0150   28.465   25.258   32.577
 0.55500D+12 0.70795D+15   0.0150   28.274   25.256   31.425
 0.55500D+12 0.79433D+15   0.0150   28.274   25.256   31.425
 0.55500D+12 0.89125D+15   0.0150   28.274   25.256   31.425
 0.55500D+12 0.10000D+16   0.0150   28.274   25.256   31.425
 0.57000D+12 0.10000D+14   0.0150  139.627  137.212  141.788
 0.57000D+12 0.11220D+14   0.0150  138.943  136.362  141.251
 0.57000D+12 0.12589D+14   0.0150  138.206  135.446  140.673
 0.57000D+12 0.14125D+14   0.0150  137.408  134.454  140.049
 0.57000D+12 0.15849D+14   0.0150  136.543  133.376  139.376
 0.57000D+12 0.17783D+14   0.0150  135.602  132.208  138.644
 0.57000D+12 0.19953D+14   0.0150  134.577  130.942  137.844
 0.57000D+12 0.22387D+14   0.0150  133.456  129.556  136.968
 0.57000D+12 0.25119D+14   0.0150  132.228  128.048  136.007
 0.57000D+12 0.28184D+14   0.0150  130.877  126.407  134.940
 0.57000D+12 0.31623D+14   0.0150  129.387  124.603  133.757
 0.57000D+12 0.35481D+14   0.0150  127.740  122.635  132.434
 0.57000D+12 0.39811D+14   0.0150  125.915  120.477  130.948
 0.57000D+12 0.44668D+14   0.0150  123.885  118.107  129.276
 0.57000D+12 0.50119D+14   0.0150  121.625  115.510  127.380
 0.57000D+12 0.56234D+14   0.0150  119.102  112.639  125.234
 0.57000D+12 0.63096D+14   0.0150  116.284  109.487  122.791
 0.57000D+12 0.70795D+14   0.0150  113.135  106.007  120.022
 0.57000D+12 0.79433D+14   0.0150  109.623  102.172  116.879
 0.57000D+12 0.89125D+14   0.0150  105.716   97.966  113.337
 0.57000D+12 0.10000D+15   0.0150  101.394   93.351  109.355
 0.57000D+12 0.11220D+15   0.0150   96.647   88.334  104.940
 0.57000D+12 0.12589D+15   0.0150   91.488   82.935  100.076
 0.57000D+12 0.14125D+15   0.0150   85.951   77.192   94.791
 0.57000D+12 0.15849D+15   0.0150   80.096   71.170   89.152
 0.57000D+12 0.17783D+15   0.0150   74.006   64.956   83.225
 0.57000D+12 0.19953D+15   0.0150   67.785   58.657   77.106
 0.57000D+12 0.22387D+15   0.0150   61.547   52.393   70.907
 0.57000D+12 0.25119D+15   0.0150   55.405   46.274   64.743
 0.57000D+12 0.28184D+15   0.0150   49.469   40.412   58.726
 0.57000D+12 0.31623D+15   0.0150   43.832   34.902   52.954
